"alA_l","alpha_aux_l","alrhoA_g","alrhoA_l","alrhoEA_g","alrhoEA_l","alrhouA_g","alrhouA_l","area_aux","density_aux_g","density_aux_l","internal_energy_aux_g","internal_energy_aux_l","mach_aux_g","mach_aux_l","pressure_aux_g","pressure_aux_l","total_energy_aux_g","total_energy_aux_l","velocity_x_aux_g","velocity_x_aux_l","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
0.90021,0.90021,0.0997902,90.021,5488.46,675157,9.97902,9002.1,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,150,150,0.596,0,0
0.899663,0.899663,0.100337,89.9663,5518.51,674748,10.0337,8996.63,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,151,151,0.6,0,0
0.899899,0.899899,0.100101,89.9899,5505.54,674925,10.0101,8998.99,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,152,152,0.604,0,0
0.900485,0.900485,0.0995154,90.0485,5473.35,675363,9.95154,9004.85,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,153,153,0.608,0,0
0.899934,0.899934,0.100066,89.9934,5503.6,674951,10.0066,8999.34,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,154,154,0.612,0,0
0.899347,0.899347,0.100653,89.9347,5535.89,674511,10.0653,8993.47,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,155,155,0.616,0,0
0.90032,0.90032,0.0996799,90.032,5482.4,675240,9.96799,9003.2,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,156,156,0.62,0,0
0.900943,0.900943,0.0990575,90.0943,5448.16,675707,9.90575,9009.43,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,157,157,0.624,0,0
0.898464,0.898464,0.101536,89.8464,5584.46,673848,10.1536,8984.64,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,158,158,0.628,0,0
0.892021,0.892021,0.107979,89.2021,5938.87,669015,10.7979,8920.21,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,159,159,0.632,0,0
0.881278,0.881278,0.118722,88.1278,6529.71,660959,11.8722,8812.78,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,160,160,0.636,0,0
0.86583,0.86583,0.13417,86.583,7379.38,649372,13.417,8658.3,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,161,161,0.64,0,0
0.84513,0.84513,0.15487,84.513,8517.85,633848,15.487,8451.3,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,162,162,0.644,0,0
0.818527,0.818527,0.181473,81.8527,9981.02,613895,18.1473,8185.27,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,163,163,0.648,0,0
0.785318,0.785318,0.214682,78.5318,11807.5,588989,21.4682,7853.18,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,164,164,0.652,0,0
0.744814,0.744814,0.255186,74.4814,14035.2,558611,25.5186,7448.14,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,165,165,0.656,0,0
0.696515,0.696515,0.303485,69.6515,16691.7,522386,30.3485,6965.15,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,166,166,0.66,0,0
0.63997,0.63997,0.36003,63.997,19801.7,479977,36.003,6399.7,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,167,167,0.664,0,0
0.575694,0.575694,0.424306,57.5694,23336.8,431771,42.4306,5756.94,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,168,168,0.668,0,0
0.503478,0.503478,0.496522,50.3478,27308.7,377608,49.6522,5034.78,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,169,169,0.672,0,0
0.431723,0.431723,0.568277,43.1723,31255.2,323792,56.8277,4317.23,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,170,170,0.676,0,0
0.367022,0.367022,0.632978,36.7022,34813.8,275266,63.2978,3670.22,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,171,171,0.68,0,0
0.310192,0.310192,0.689808,31.0192,37939.4,232644,68.9808,3101.92,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,172,172,0.684,0,0
0.261378,0.261378,0.738622,26.1378,40624.2,196034,73.8622,2613.78,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,173,173,0.688,0,0
0.220327,0.220327,0.779673,22.0327,42882,165245,77.9673,2203.27,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,174,174,0.692,0,0
0.186529,0.186529,0.813471,18.6529,44740.9,139897,81.3471,1865.29,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,175,175,0.696,0,0
0.159339,0.159339,0.840661,15.9339,46236.3,119504,84.0661,1593.39,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,176,176,0.7,0,0
0.138075,0.138075,0.861925,13.8075,47405.9,103556,86.1925,1380.75,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,177,177,0.704,0,0
0.122094,0.122094,0.877906,12.2094,48284.8,91570.6,87.7906,1220.94,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,178,178,0.708,0,0
0.110849,0.110849,0.889151,11.0849,48903.3,83136.9,88.9151,1108.49,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,179,179,0.712,0,0
0.103915,0.103915,0.896085,10.3915,49284.7,77936.4,89.6085,1039.15,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,180,180,0.716,0,0
0.100752,0.100752,0.899248,10.0752,49458.7,75563.8,89.9248,1007.52,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,181,181,0.72,0,0
0.0999874,0.0999874,0.900013,9.99874,49500.7,74990.5,90.0013,999.874,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,182,182,0.724,0,0
0.0999713,0.0999713,0.900029,9.99713,49501.6,74978.5,90.0029,999.713,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,183,183,0.728,0,0
0.0999986,0.0999986,0.900001,9.99986,49500.1,74998.9,90.0001,999.986,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,184,184,0.732,0,0
0.100001,0.100001,0.899999,10.0001,49499.9,75000.8,89.9999,1000.01,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,185,185,0.736,0,0
0.1,0.1,0.9,10,49500,75000.1,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,186,186,0.74,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,187,187,0.744,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,188,188,0.748,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,189,189,0.752,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,190,190,0.756,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,191,191,0.76,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,192,192,0.764,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,193,193,0.768,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,194,194,0.772,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,195,195,0.776,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,196,196,0.78,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,197,197,0.784,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,198,198,0.788,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,199,199,0.792,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,200,200,0.796,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,201,201,0.8,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,202,202,0.804,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,203,203,0.808,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,204,204,0.812,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,205,205,0.816,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,206,206,0.82,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,207,207,0.824,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,208,208,0.828,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,209,209,0.832,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,210,210,0.836,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,211,211,0.84,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,212,212,0.844,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,213,213,0.848,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,214,214,0.852,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,215,215,0.856,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,216,216,0.86,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,217,217,0.864,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,218,218,0.868,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,219,219,0.872,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,220,220,0.876,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,221,221,0.88,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,222,222,0.884,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,223,223,0.888,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,224,224,0.892,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,225,225,0.896,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,226,226,0.9,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,227,227,0.904,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,228,228,0.908,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,229,229,0.912,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,230,230,0.916,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,231,231,0.92,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,232,232,0.924,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,233,233,0.928,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,234,234,0.932,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,235,235,0.936,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,236,236,0.94,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,237,237,0.944,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,238,238,0.948,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,239,239,0.952,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,240,240,0.956,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,241,241,0.96,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,242,242,0.964,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,243,243,0.968,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,244,244,0.972,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,245,245,0.976,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,246,246,0.98,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,247,247,0.984,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,248,248,0.988,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,249,249,0.992,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,250,250,0.996,0,0
0.1,0.1,0.9,10,49500,75000,90,1000,1,1,100,50000,250000,0.182574,2.67261,100000,100000,55000,750000,100,100,251,251,1,0,0
