"beta_max_aux","beta_aux","PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","mu_max_aux_l","kappa_max_aux_l","mu_aux_l","kappa_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","smooth_jump_grad_press_aux_l","smooth_jump_grad_dens_aux_l","mu_max_aux_g","kappa_max_aux_g","mu_aux_g","kappa_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","smooth_jump_grad_press_aux_g","smooth_jump_grad_dens_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
0.100273,0.00461903,914401,920125,901.308,452.975,6.12147e-05,110158,0,89.2801,0,0,766317,2.70387e+06,0.100326,8.17762,0.00407347,0.00407347,55671.6,0.00881457,0.0212655,55760.6,0.0212565,0.111922,2.77352,0.0129721,0.0129721,14443.5,0.0567357,14485.3,0.0569023,0,16,16
0.102535,0.00491572,909273,915181,901.304,452.974,6.12754e-05,109754,0,89.3678,0,0,766324,2.70387e+06,0.102579,8.17987,0.00442619,0.00442619,60044.7,0.00731492,0.022998,60333,0.0231489,0.114607,2.77427,0.0140878,0.0140878,17668.2,0.0692773,17640.7,0.0692165,0,17,17
0.104963,0.00523577,903929,910060,901.301,452.973,6.13287e-05,109316,0,89.4446,0,0,766330,2.70388e+06,0.105,8.18228,0.00479522,0.00479522,65570.8,0.00581734,0.0253342,65699.3,0.0253302,0.117541,2.7752,0.0152719,0.0152719,20783,0.0815755,20830.8,0.0817739,0,18,18
0.107567,0.00558844,898340,904731,901.298,452.972,6.13762e-05,108845,0,89.5128,0,0,766337,2.70389e+06,0.107599,8.18487,0.00518154,0.00518154,71610.7,0.00432966,0.0276545,71956,0.0278441,0.120737,2.7763,0.0165508,0.0165508,24088.8,0.0946672,24071.6,0.0946534,0,19,19
0.110361,0.00596756,892472,899159,901.295,452.971,6.14193e-05,108340,0,89.5746,0,0,766344,2.7039e+06,0.110388,8.18765,0.00558599,0.00558599,79031.7,0.00282599,0.0307332,79205.9,0.0307324,0.124211,2.77759,0.0179126,0.0179126,27325.9,0.107704,27377.7,0.107928,0,20,20
0.113355,0.00638331,886291,893314,901.293,452.97,6.14596e-05,107799,0,89.6321,0,0,766351,2.70391e+06,0.11338,8.19063,0.00600938,0.00600938,87149.7,0.00130724,0.0338086,87562.6,0.0340465,0.127979,2.77905,0.0193836,0.0193836,30770.2,0.121637,30760.4,0.121661,0,21,21
0.116563,0.0068291,879762,887160,901.29,452.968,6.14986e-05,107223,0,89.6877,0,0,766359,2.70393e+06,0.116588,8.19382,0.00645227,0.00645227,96919.5,0.00101234,0.0378355,97144,0.037834,0.132059,2.78069,0.0209535,0.0209535,34175.1,0.135666,34228.2,0.135907,0,22,22
0.119999,0.00731595,872850,880663,901.287,452.966,6.15378e-05,106608,0,89.7435,0,0,766367,2.70394e+06,0.120025,8.19724,0.0069151,0.0069151,107587,0.00183916,0.0418564,108076,0.0421536,0.136469,2.78253,0.0226484,0.0226484,37792.3,0.15066,37785.8,0.150709,0,23,23
0.123677,0.00783676,865517,873787,901.285,452.964,6.15788e-05,105956,0,89.8018,0,0,766376,2.70395e+06,0.123706,8.2009,0.00739791,0.00739791,120209,0.00348555,0.047066,120482,0.0470558,0.14123,2.78456,0.0244588,0.0244588,41383.3,0.165848,41433.4,0.166092,0,24,24
0.12761,0.00840322,857727,866496,901.283,452.962,6.16233e-05,105263,0,89.8649,0,0,766385,2.70397e+06,0.127646,8.20482,0.00790044,0.00790044,133922,0.00519313,0.0522348,134485,0.0526028,0.146362,2.78679,0.0264101,0.0264101,45174.5,0.182011,45165.5,0.182064,0,25,25
0.131815,0.00900755,849441,858752,901.281,452.959,6.16727e-05,104528,0,89.9353,0,0,766395,2.70399e+06,0.13186,8.20901,0.0084218,0.0084218,149888,0.00697143,0.0588756,150194,0.0588408,0.151888,2.78922,0.0284931,0.0284931,48929.8,0.198387,48970.4,0.198611,0,26,26
0.136306,0.00966188,840621,850517,901.279,452.956,6.1729e-05,103750,0,90.0153,0,0,766406,2.70401e+06,0.136363,8.21348,0.0089606,0.0089606,167078,0.0088295,0.0653773,167697,0.0658254,0.15783,2.79186,0.0307315,0.0307315,52847.4,0.215659,52827.9,0.215687,0,27,27
0.141098,0.0103574,831226,841753,901.278,452.952,6.17937e-05,102926,0,90.1075,0,0,766417,2.70403e+06,0.141171,8.21826,0.00951446,0.00951446,186745,0.0107715,0.0736714,187041,0.0735829,0.16421,2.79472,0.0331149,0.0331149,56687,0.233043,56708.7,0.233212,0,28,28
0.146205,0.0111062,821219,832419,901.277,452.948,6.18688e-05,102054,0,90.2145,0,0,766429,2.70405e+06,0.146299,8.22335,0.0100802,0.0100802,207598,0.0128059,0.0816116,208220,0.0821422,0.171051,2.79779,0.0356636,0.0356636,60613.4,0.251102,60571.9,0.251061,0,29,29
0.151642,0.0118978,810560,822477,901.277,452.944,6.19559e-05,101133,0,90.3389,0,0,766442,2.70408e+06,0.151761,8.22877,0.0106531,0.0106531,230939,0.0149301,0.0916744,231140,0.0914817,0.178376,2.80108,0.0383636,0.0383636,64373.8,0.268997,64363.8,0.269059,0,30,30
0.157421,0.012744,799213,811889,901.277,452.938,6.2057e-05,100159,0,90.4834,0,0,766455,2.70411e+06,0.157571,8.23454,0.0112274,0.0112274,255082,0.01715,0.100966,255598,0.101568,0.186203,2.80459,0.0412294,0.0412294,68094,0.287139,68015.3,0.286967,0,31,31
0.163553,0.0136317,787141,800618,901.278,452.932,6.21738e-05,99130.6,0,90.6507,0,0,766470,2.70414e+06,0.16374,8.24065,0.0117952,0.0117952,281288,0.0194529,0.112665,281238,0.112288,0.194552,2.80831,0.0442399,0.0442399,71499.5,0.304594,71440.9,0.304477,0,32,32
0.170045,0.014571,774315,788630,901.279,452.926,6.23083e-05,98044,0,90.8433,0,0,766485,2.70417e+06,0.170276,8.24713,0.0123468,0.0123468,307292,0.0218404,0.122853,307512,0.123491,0.203437,2.81224,0.0473996,0.0473996,74670.8,0.321583,74536.4,0.321198,0,33,33
0.176902,0.0155458,760706,775892,901.282,452.919,6.24622e-05,96896.6,0,91.0638,0,0,766501,2.70421e+06,0.177185,8.25398,0.0128701,0.0128701,334176,0.0242843,0.135593,333633,0.134913,0.212867,2.81636,0.050676,0.050676,77304.4,0.337032,77178.2,0.336649,0,34,34
0.184125,0.0165634,746294,762378,901.285,452.91,6.2637e-05,95685.5,0,91.3146,0,0,766519,2.70425e+06,0.184469,8.26119,0.0133507,0.0133507,358889,0.0267804,0.145612,358533,0.14622,0.222846,2.82065,0.0540579,0.0540579,79433.1,0.350951,79222.9,0.350255,0,35,35
0.191707,0.0176032,731063,748066,901.289,452.901,6.28343e-05,94407.5,0,91.5977,0,0,766537,2.70429e+06,0.192122,8.26876,0.013771,0.013771,382178,0.0292772,0.158061,380825,0.156932,0.23337,2.82509,0.0574961,0.0574961,80720.9,0.362088,80509,0.361344,0,36,36
0.199637,0.0186684,715009,732945,901.295,452.891,6.30552e-05,93059.6,0,91.9148,0,0,766557,2.70434e+06,0.200132,8.27668,0.0141115,0.0141115,400053,0.0317656,0.165993,398776,0.166473,0.244424,2.82964,0.0609573,0.0609573,81160.9,0.370249,80858.7,0.369146,0,37,37
0.207894,0.0197332,698140,717009,901.301,452.88,6.33007e-05,91638.8,0,92.2673,0,0,766577,2.70439e+06,0.208481,8.28493,0.0143492,0.0143492,412822,0.0341589,0.175847,410333,0.174124,0.255982,2.83425,0.0643696,0.0643696,80392,0.374,80084.5,0.372818,0,38,38
0.21645,0.0207958,680475,700267,901.309,452.868,6.35711e-05,90142.5,0,92.6556,0,0,766599,2.70444e+06,0.21714,8.29348,0.0144595,0.0144595,415634,0.0364498,0.17881,413143,0.179059,0.268004,2.83886,0.0676722,0.0676722,78392.9,0.373025,77995,0.371452,0,39,39
0.225264,0.0218255,662048,682738,901.318,452.856,6.38663e-05,88568.5,0,93.0797,0,0,766621,2.7045e+06,0.226069,8.3023,0.0144154,0.0144154,408483,0.0385006,0.18277,404702,0.18039,0.280434,2.8434,0.0707672,0.0707672,74802.2,0.365757,74408.2,0.364127,0,40,40
0.234286,0.0228141,642912,664459,901.329,452.842,6.41855e-05,86915,0,93.5383,0,0,766645,2.70456e+06,0.235217,8.31132,0.0141902,0.0141902,386208,0.040324,0.177208,382473,0.177163,0.293197,2.84778,0.0735637,0.0735637,69635.3,0.35197,69161.8,0.349939,0,41,41
0.243455,0.0237295,623137,645483,901.34,452.827,6.45272e-05,85181.4,0,94.0291,0,0,766670,2.70463e+06,0.244523,8.3205,0.0137565,0.0137565,348994,0.0417089,0.171467,344201,0.168552,0.306199,2.85191,0.0759408,0.0759408,62574.3,0.330059,62133,0.328096,0,42,42
0.252695,0.0245558,602812,625881,901.352,452.812,6.48889e-05,83367.9,0,94.5486,0,0,766696,2.7047e+06,0.253911,8.32975,0.0130909,0.0130909,292609,0.0427297,0.154065,288126,0.15377,0.319327,2.85565,0.0777811,0.0777811,53748.2,0.300297,53251.5,0.29794,0,43,43
0.261925,0.0252666,582045,605742,901.366,452.796,6.52671e-05,81476.2,0,95.0919,0,0,766722,2.70477e+06,0.263297,8.33899,0.0121723,0.0121723,218294,0.0430657,0.135482,213434,0.132431,0.332447,2.8589,0.0789553,0.0789553,42935.4,0.261107,42521.3,0.259105,0,44,44
0.271049,0.0258364,560964,585174,901.379,452.779,6.56574e-05,79509.8,0,95.6523,0,0,766750,2.70484e+06,0.272583,8.34813,0.0109884,0.0109884,124540,0.0429351,0.104693,127988,0.104325,0.345408,2.86151,0.0793314,0.0793314,30466,0.21391,30028.5,0.211476,0,45,45
0.279968,0.0262574,539712,564305,901.392,452.763,6.60542e-05,77474,0,96.222,0,0,766779,2.70492e+06,0.281669,8.35707,0.00953252,0.00953252,44578.5,0.0418401,0.0724309,80774.4,0.0778106,0.358039,2.86333,0.0788013,0.0788013,16246.5,0.156978,17668.2,0.155421,0,46,46
0.288577,0.026487,518449,543278,901.405,452.747,6.64509e-05,75376.3,0,96.7913,0,0,766808,2.70499e+06,0.290444,8.3657,0.00781186,0.00781186,109400,0.0402908,0.0616875,126455,0.0535642,0.37016,2.86422,0.0772341,0.0772341,7713.84,0.0938179,11829.4,0.0963061,0,47,47
0.296772,0.0265587,497342,522246,901.417,452.731,6.684e-05,73226.6,0,97.3496,0,0,766838,2.70506e+06,0.298803,8.37392,0.0058412,0.0058412,242442,0.0374706,0.0184511,242778,0.0414297,0.381579,2.86404,0.0745916,0.0745916,15643.4,0.040611,17855.6,0.0568238,0,48,48
0.304449,0.0263911,476568,501376,901.427,452.717,6.72133e-05,71037.1,0,97.8848,0,0,766869,2.70513e+06,0.306637,8.38163,0.00365148,0.00365148,376828,0.0344403,0.0671292,381129,0.0606348,0.392103,2.86266,0.0707484,0.0707484,32422,0.0522552,32953.1,0.0692481,0,49,49
0.311517,0.0260979,456302,480837,901.434,452.704,6.75623e-05,68822.1,0,98.3847,0,0,766901,2.7052e+06,0.31385,8.38873,0.0012804,0.0012804,528420,0.0335219,0.0898298,516430,0.0961988,0.401541,2.85995,0.065804,0.065804,51325.2,0.131871,51724,0.137377,0,50,50
0.317892,0.0282905,436773,460818,901.439,452.693,6.78794e-05,66600.7,0,98.8385,0,0,766934,2.70527e+06,0.320354,8.39513,0.00130615,0.00130615,632053,0.0280234,0.138007,623619,0.141463,0.409568,2.85572,0.0682307,0.0682307,71823.8,0.23351,70674.2,0.230696,0,51,51
0.323503,0.0327448,418185,441524,901.44,452.684,6.81552e-05,64395.9,0,99.2326,0,0,766968,2.70533e+06,0.326076,8.40078,0.00387632,0.00387632,701949,0.0199064,0.200009,703402,0.194771,0.415988,2.8499,0.0782719,0.0782719,87724,0.323893,87210.3,0.320277,0,52,52
0.3283,0.0370642,400657,423114,901.437,452.678,6.83807e-05,62227.4,0,99.554,0,0,767002,2.70538e+06,0.330963,8.4056,0.00645949,0.00645949,777658,0.0140211,0.241059,771606,0.238571,0.420779,2.84253,0.087399,0.087399,101569,0.39981,101186,0.398498,0,53,53
0.33225,0.0411293,384314,405725,901.431,452.673,6.85491e-05,60115.4,0,99.793,0,0,767036,2.70542e+06,0.334982,8.40958,0.00899239,0.00899239,829158,0.00783325,0.272157,823415,0.271227,0.423837,2.83362,0.0951298,0.0951298,113881,0.47048,113284,0.468103,0,54,54
0.33534,0.0448566,369264,389481,901.421,452.671,6.86552e-05,58079.5,0,99.942,0,0,767069,2.70546e+06,0.338115,8.4127,0.0114211,0.0114211,857684,0.00328945,0.299535,851272,0.296358,0.425078,2.82319,0.101295,0.101295,123805,0.531644,123294,0.529369,0,55,55
0.337572,0.0481447,355591,374479,901.408,452.672,6.86954e-05,56138.3,0,99.9958,0,0,767100,2.70549e+06,0.340366,8.41495,0.0136918,0.0136918,860560,0.00480894,0.314206,855887,0.313616,0.424467,2.81134,0.105581,0.105581,131685,0.583707,131096,0.580904,0,56,56
0.338964,0.0509427,343355,360797,901.392,452.674,6.8668e-05,54308.8,0,99.9521,0,0,767131,2.70552e+06,0.341752,8.41636,0.0157661,0.0157661,844744,0.0109489,0.326519,839311,0.323166,0.421996,2.79817,0.107979,0.107979,137206,0.624556,136679,0.621791,0,57,57
0.339544,0.0531799,332592,348491,901.373,452.679,6.85734e-05,52605.6,0,99.8114,0,0,767159,2.70553e+06,0.342303,8.41696,0.0176096,0.0176096,807197,0.016746,0.325421,804493,0.325497,0.417704,2.78383,0.108391,0.108391,140619,0.654344,140105,0.65148,0,58,58
0.339352,0.0548479,323319,337593,901.35,452.686,6.84141e-05,51040.9,0,99.5774,0,0,767186,2.70554e+06,0.342058,8.41678,0.0192065,0.0192065,758833,0.0221459,0.324626,754954,0.321383,0.411662,2.76851,0.107008,0.107008,141977,0.672674,141509,0.669843,0,59,59
0.338431,0.055908,315530,328116,901.326,452.695,6.81942e-05,49624,0,99.256,0,0,767211,2.70554e+06,0.341065,8.41586,0.0205376,0.0205376,694954,0.0269996,0.310857,694278,0.311656,0.403987,2.75242,0.103928,0.103928,141461,0.679678,141058,0.677044,0,60,60
0.336831,0.0563946,309202,320055,901.3,452.705,6.79197e-05,48361.3,0,98.8559,0,0,767233,2.70553e+06,0.339372,8.41426,0.0216039,0.0216039,628370,0.0313345,0.300286,625933,0.297236,0.394822,2.73581,0.0995023,0.0995023,139334,0.676145,138960,0.673585,0,61,61
0.3346,0.056292,304295,313388,901.272,452.717,6.75977e-05,47256.3,0,98.3875,0,0,767253,2.70552e+06,0.337033,8.41202,0.0224108,0.0224108,552039,0.0350286,0.277516,552937,0.278925,0.38435,2.71893,0.0939405,0.0939405,135711,0.662371,135426,0.660179,0,62,62
0.331789,0.055672,300756,308078,901.244,452.729,6.72366e-05,46309.9,0,97.8627,0,0,767270,2.7055e+06,0.334099,8.4092,0.0229678,0.0229678,479302,0.0381958,0.260381,477855,0.257513,0.372772,2.70206,0.0876648,0.0876648,130946,0.639829,130677,0.637804,0,63,63
0.328447,0.0545285,298520,304078,901.215,452.743,6.68453e-05,45520.5,0,97.2945,0,0,767284,2.70548e+06,0.330621,8.40585,0.0232901,0.0232901,400778,0.0407121,0.231773,402660,0.233622,0.360311,2.68546,0.0808876,0.0808876,125106,0.609188,124926,0.60758,0,64,64
0.324618,0.0529648,297512,301328,901.185,452.757,6.6433e-05,44884.5,0,96.6963,0,0,767295,2.70545e+06,0.326648,8.402,0.0233959,0.0233959,329780,0.0427815,0.21056,328867,0.207865,0.347196,2.6694,0.073998,0.073998,118547,0.572113,118374,0.570792,0,65,65
0.320348,0.0509687,297651,299764,901.156,452.772,6.60091e-05,44396.5,0,96.0818,0,0,767302,2.70542e+06,0.322226,8.39771,0.0233071,0.0233071,255130,0.0442316,0.178565,257562,0.180712,0.333656,2.65413,0.0671335,0.0671335,111298,0.529755,111113,0.528403,0,66,66
0.315678,0.0486734,298849,299312,901.128,452.787,6.55828e-05,44050.1,0,95.4641,0,0,767307,2.70538e+06,0.317398,8.39301,0.0230449,0.0230449,190210,0.0453752,0.155156,189642,0.152727,0.319909,2.63986,0.0609199,0.0609199,103309,0.481988,103380,0.481984,0,67,67
0.310647,0.0460432,301010,299893,901.1,452.802,6.51628e-05,43837.2,0,94.8558,0,0,767308,2.70534e+06,0.312207,8.38796,0.0226322,0.0226322,123019,0.045939,0.122029,125598,0.124298,0.306167,2.62679,0.061244,0.061244,95603.8,0.434206,95505.3,0.433731,0,68,68
0.305292,0.0432454,304044,301430,901.073,452.817,6.4757e-05,43749.8,0,94.2686,0,0,767306,2.70529e+06,0.30669,8.38257,0.0220896,0.0220896,66144.4,0.0463608,0.0979764,82244.8,0.111326,0.292611,2.61506,0.0607495,0.0607495,87505,0.384526,87492,0.384646,0,69,69
0.299651,0.0402033,307860,303841,901.047,452.832,6.43729e-05,43779.8,0,93.713,0,0,767300,2.70525e+06,0.300888,8.3769,0.0214387,0.0214387,73671.5,0.046217,0.127323,63818.9,0.11412,0.279382,2.60476,0.0595927,0.0595927,79353.9,0.335327,79387.2,0.33575,0,70,70
0.293757,0.0371275,312368,307045,901.022,452.846,6.40167e-05,43918.5,0,93.1983,0,0,767292,2.7052e+06,0.294835,8.37098,0.0206979,0.0206979,41788.3,0.0460894,0.103858,62471.4,0.117377,0.266602,2.59596,0.0578858,0.0578858,71336.1,0.287818,71380.9,0.288486,0,71,71
0.287647,0.0338834,317480,310962,900.998,452.86,6.36941e-05,44157.9,0,92.7325,0,0,767281,2.70515e+06,0.288569,8.36484,0.0198861,0.0198861,92637.5,0.0453928,0.134468,89895,0.121459,0.254357,2.58867,0.0557791,0.0557791,63497.6,0.242981,63547.8,0.243675,0,72,72
0.281352,0.0307342,323111,315514,900.976,452.874,6.34094e-05,44490,0,92.3219,0,0,767268,2.7051e+06,0.282124,8.35852,0.0190187,0.0190187,132517,0.0448195,0.113041,132957,0.125065,0.242715,2.58287,0.0533649,0.0533649,55860,0.200922,55949.8,0.201935,0,73,73
0.27491,0.0274763,329182,320623,900.956,452.887,6.31663e-05,44907.3,0,91.9718,0,0,767252,2.70505e+06,0.275537,8.35205,0.0181116,0.0181116,174158,0.0437026,0.139711,171384,0.128559,0.231716,2.57849,0.0507612,0.0507612,48581.4,0.162915,48638.7,0.163688,0,74,74
0.268353,0.0244263,335618,326217,900.937,452.899,6.2967e-05,45402.8,0,91.6855,0,0,767234,2.70499e+06,0.268843,8.34546,0.0171769,0.0171769,204704,0.0427112,0.121773,204977,0.131557,0.221385,2.57547,0.048037,0.048037,41532.1,0.127999,41657.6,0.129172,0,75,75
0.261719,0.0213163,342349,332226,900.92,452.911,6.28132e-05,45969.5,0,91.4654,0,0,767214,2.70494e+06,0.262079,8.3388,0.0162277,0.0162277,236341,0.0412861,0.142969,233581,0.134366,0.211725,2.57372,0.0452686,0.0452686,34984.7,0.097776,35041.4,0.0984641,0,76,76
0.25504,0.0184975,349311,338583,900.904,452.922,6.27054e-05,46601.2,0,91.3121,0,0,767192,2.70489e+06,0.25528,8.3321,0.0152727,0.0152727,256938,0.0398445,0.129754,257132,0.136769,0.202732,2.57311,0.0425066,0.0425066,28664.1,0.070305,28835.6,0.0715669,0,77,77
0.248354,0.0156658,356443,345226,900.889,452.933,6.26432e-05,47291.6,0,91.2251,0,0,767169,2.70484e+06,0.248483,8.3254,0.0143229,0.0143229,278309,0.038195,0.1446,276088,0.138743,0.19439,2.57353,0.0397876,0.0397876,23029.5,0.0478814,23209.8,0.0488457,0,78,78
0.241671,0.0135627,340500,352097,900.856,452.942,6.26255e-05,48034.9,0,91.2027,0,0,767145,2.70478e+06,0.241722,8.31872,0.0133835,0.0133835,290797,0.0365712,0.136019,290862,0.140366,0.186675,2.57487,0.037154,0.037154,18116.3,0.0293152,18271.4,0.0304037,0,79,79
0.23489,0.0142085,347273,359148,900.844,452.951,6.26506e-05,48825.8,0,91.2425,0,0,767118,2.70473e+06,0.235033,8.31211,0.0124633,0.0124633,303544,0.0347065,0.144825,300644,0.142005,0.179557,2.57701,0.0346215,0.0346215,13823.7,0.015103,13741.3,0.0176604,0,80,80
0.228224,0.0145433,354278,366336,900.834,452.959,6.27161e-05,49659.6,0,91.3409,0,0,767091,2.70468e+06,0.228449,8.3056,0.0115652,0.0115652,304690,0.0322764,0.14235,304848,0.143473,0.173005,2.57983,0.0322095,0.0322095,9201.59,0.0111206,9392.79,0.012076,0,81,81
0.221708,0.0148604,361459,373613,900.826,452.967,6.28183e-05,50530,0,91.4927,0,0,767064,2.70464e+06,0.222003,8.29922,0.0106956,0.0106956,306470,0.0298287,0.144366,304251,0.144431,0.166985,2.58322,0.0298957,0.0298957,5344.3,0.0109598,5637.06,0.0138081,0,82,82
0.215371,0.0148981,368769,380943,900.82,452.973,6.29536e-05,51431.4,0,91.6923,0,0,767037,2.70459e+06,0.215725,8.293,0.00985563,0.00985563,299376,0.0269673,0.14664,299739,0.145343,0.161467,2.58709,0.0277208,0.0277208,2658.06,0.0221922,3013.49,0.0210024,0,83,83
0.209242,0.0149052,376159,388285,900.814,452.979,6.31173e-05,52357.6,0,91.9332,0,0,767010,2.70455e+06,0.209645,8.28698,0.00904938,0.00904938,293736,0.0241515,0.143725,291933,0.145865,0.156415,2.59135,0.0256396,0.0256396,1393.53,0.0286653,2448.55,0.0290946,0,84,84
0.203347,0.014675,383592,395612,900.811,452.984,6.33049e-05,53303.1,0,92.2088,0,0,766984,2.70451e+06,0.203788,8.28117,0.00827678,0.00827678,280885,0.0208336,0.149371,281541,0.146443,0.151802,2.5959,0.0237032,0.0237032,4349.06,0.0368556,4105.77,0.035516,0,85,85
0.19771,0.0144034,391025,402893,900.809,452.989,6.35115e-05,54261.4,0,92.5117,0,0,766958,2.70447e+06,0.19818,8.2756,0.0075399,0.0075399,270659,0.0177344,0.143307,269320,0.146657,0.147593,2.60068,0.0218461,0.0218461,6331.44,0.0396876,6357.75,0.0404487,0,86,86
0.192351,0.0139493,398431,410109,900.808,452.993,6.37322e-05,55227.6,0,92.8352,0,0,766932,2.70443e+06,0.19284,8.27029,0.00683746,0.00683746,255076,0.0139193,0.150643,256059,0.146983,0.143763,2.60563,0.0201335,0.0201335,8419.06,0.0455642,8145.95,0.0439716,0,87,87
