"beta_max_aux","beta_aux","PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","mu_max_aux_l","kappa_max_aux_l","mu_aux_l","kappa_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","smooth_jump_grad_press_aux_l","smooth_jump_grad_dens_aux_l","mu_max_aux_g","kappa_max_aux_g","mu_aux_g","kappa_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","smooth_jump_grad_press_aux_g","smooth_jump_grad_dens_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
0.129361,0.0137839,874929,876139,984.647,414.619,0.000684771,1.22097e+06,0.0473891,1000,2690.38,706.694,602765,2.64696e+06,0.129398,8.19592,0.00933827,0.00933827,113135,0.0136182,0.194401,118167,0.194462,0.131876,2.69297,0.0145007,0.0145007,96335.6,0.418063,94221.5,0.410699,0,32,32
0.135269,0.01454,864384,865721,985.714,414.166,0.000684771,1.20811e+06,0.0474195,1000,2676.14,712.09,600862,2.64631e+06,0.13531,8.2016,0.0098275,0.0098275,120791,0.0153513,0.191375,122145,0.191209,0.138076,2.69571,0.0155435,0.0155435,99852,0.437919,102113,0.446288,0,33,33
0.141534,0.0157185,852829,854304,986.898,413.665,0.000684773,1.19399e+06,0.047467,1000,2661.39,717.679,598756,2.6456e+06,0.141579,8.20763,0.0102993,0.0102993,133863,0.018838,0.187687,132320,0.18748,0.144667,2.69847,0.0172787,0.0172787,112412,0.491251,110009,0.482885,0,34,34
0.148174,0.0166087,840138,841762,988.216,413.108,0.000684777,1.17846e+06,0.0475311,1000,2646.02,723.385,596417,2.64481e+06,0.148223,8.21404,0.010742,0.010742,140765,0.020826,0.183172,142688,0.183186,0.151669,2.7012,0.0185902,0.0185902,115361,0.511119,117625,0.5195,0,35,35
0.155186,0.0179132,826281,828067,989.678,412.492,0.000684785,1.16147e+06,0.0476111,1000,2629.95,729.147,593832,2.64394e+06,0.155241,8.22083,0.0111414,0.0111414,155359,0.024683,0.178713,152863,0.1782,0.159085,2.7039,0.0205944,0.0205944,127364,0.564513,124717,0.555246,0,36,36
0.162585,0.0189487,811140,813097,991.302,411.81,0.000684794,1.14286e+06,0.047706,1000,2613.07,734.888,590969,2.64297e+06,0.162647,8.22801,0.0114813,0.0114813,159967,0.0268545,0.172203,162109,0.172359,0.16693,2.70649,0.0222234,0.0222234,128778,0.580838,130863,0.58856,0,37,37
0.17036,0.0203773,794700,796840,993.098,411.058,0.000684807,1.12261e+06,0.0478149,1000,2595.32,740.494,587812,2.64191e+06,0.170429,8.23556,0.0117422,0.0117422,173143,0.0308546,0.166318,169866,0.165472,0.175195,2.70895,0.0245289,0.0245289,138529,0.628051,135717,0.618081,0,38,38
0.178515,0.0215628,776866,779197,995.088,410.229,0.000684822,1.10059e+06,0.0479366,1000,2576.58,745.886,584330,2.64073e+06,0.178592,8.2435,0.0119036,0.0119036,173210,0.0330241,0.157051,175414,0.157297,0.183889,2.71121,0.0265181,0.0265181,137031,0.635385,138751,0.641722,0,39,39
0.187028,0.023107,757654,760183,997.282,409.319,0.000684841,1.07679e+06,0.0480701,1000,2556.81,750.903,580508,2.63944e+06,0.187116,8.25179,0.0119417,0.0119417,182092,0.0367893,0.148767,178063,0.147594,0.192988,2.71324,0.0291466,0.0291466,142415,0.668066,139562,0.657733,0,40,40
0.195892,0.0244376,737015,739745,999.699,408.321,0.000684862,1.05113e+06,0.0482143,1000,2535.92,755.46,576317,2.63802e+06,0.19599,8.26044,0.0118327,0.0118327,174857,0.0386221,0.13579,176960,0.136072,0.202486,2.71495,0.0315207,0.0315207,136389,0.659417,137622,0.663808,0,41,41
0.20507,0.0260808,715011,717943,1002.35,407.232,0.000684886,1.02366e+06,0.0483687,1000,2513.91,759.364,571746,2.63648e+06,0.205181,8.2694,0.0115515,0.0115515,176033,0.0416185,0.123944,171454,0.122506,0.212343,2.71629,0.0344719,0.0344719,135296,0.668334,132587,0.658191,0,42,42
0.214541,0.0275391,691657,694787,1005.25,406.048,0.000684912,994386,0.0485322,1000,2490.72,762.53,566773,2.6348e+06,0.214666,8.27866,0.0110747,0.0110747,158893,0.0426422,0.106348,160821,0.106646,0.222537,2.71719,0.0372213,0.0372213,123367,0.636679,124112,0.638987,0,43,43
