"beta_max_aux","beta_aux","PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","mu_max_aux_l","kappa_max_aux_l","mu_aux_l","kappa_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","smooth_jump_grad_press_aux_l","smooth_jump_grad_dens_aux_l","mu_max_aux_g","kappa_max_aux_g","mu_aux_g","kappa_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","smooth_jump_grad_press_aux_g","smooth_jump_grad_dens_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
0.360497,0.360497,81763,81838.2,900.934,452.786,0.0480088,1.16891e+07,0,69874.6,0,0,767910,2.70598e+06,0.360499,8.43611,0.000660554,0.000660554,3.66639e+06,1.61972,13.6693,2.02097e+06,7.17893,0.359393,2.09902,0.935454,0.935454,3.55827e+06,13.9812,1.96833e+06,7.53481,0,77,77
0.337993,0.337993,121292,121417,900.953,452.795,0.0504177,1.62632e+07,0,73388.4,0,0,767638,2.70569e+06,0.337998,8.41369,0.000610371,0.000610371,6.50094e+06,3.94184,14.4042,2.98422e+06,7.19981,0.336597,2.28785,0.929198,0.929198,6.3412e+06,21.6963,2.95251e+06,9.96042,0,78,78
0.29674,0.29674,192739,192913,900.985,452.812,0.0560955,2.5639e+07,0,81668,0,0,767197,2.7052e+06,0.296753,8.3726,0.000465075,0.000465075,7.21068e+06,5.10196,13.6488,3.52987e+06,6.04433,0.295334,2.49466,0.7259,0.7259,7.38862e+06,22.3003,3.55862e+06,11.4087,0,79,79
0.229309,0.229309,301559,301735,901.033,452.838,0.0633858,4.08474e+07,0,92305.5,0,0,766615,2.70454e+06,0.229325,8.30539,0.000202282,0.000202282,7.33066e+06,4.87561,5.30618,4.17179e+06,3.35378,0.228281,2.66822,0.476314,0.476314,7.36783e+06,24.9324,4.18549e+06,13.9976,0,80,80
0.164757,0.164757,405965,406077,901.055,452.873,0.0676384,5.49169e+07,0,98520.1,0,0,766236,2.70407e+06,0.164768,8.24115,7.49675e-05,7.49675e-05,1.15152e+07,6.41724,1.94793,4.73667e+06,1.39246,0.164245,2.76493,0.283854,0.283854,1.13732e+07,39.8036,4.73557e+06,16.2186,0,81,81
0.13775,0.13775,453001,453039,901.067,452.887,0.0684955,6.07137e+07,0,99778.3,0,0,766122,2.70391e+06,0.137754,8.21427,4.02212e-05,4.02212e-05,7.54792e+06,4.01161,1.93888,3.37084e+06,0.73568,0.137595,2.79703,0.147094,0.147094,7.7856e+06,25.2295,3.4336e+06,11.4936,0,82,82
0.132743,0.00944569,461156,461165,901.07,452.889,0.0685388,6.16102e+07,0,99843.2,0,0,766103,2.70389e+06,0.132744,8.20927,1.22099e-05,1.22099e-05,386518,0.213829,0.187593,1.05553e+06,0.292,0.132706,2.80219,0.044962,0.044962,553655,1.61248,1.12844e+06,3.65168,0,83,83
0.12911,0.00425823,466705,466712,901.072,452.891,0.0685632,6.22186e+07,0,99879.9,0,0,766091,2.70387e+06,0.12911,8.20565,1.63834e-06,1.63834e-06,139577,0.096192,0.0942996,97475.2,0.0538525,0.129082,2.80523,0.00549317,0.00549317,149518,0.467105,121026,0.414525,0,84,84
0.12592,0.00189195,471450,471456,901.074,452.892,0.0685791,6.27395e+07,0,99904,0,0,766080,2.70386e+06,0.12592,8.20248,1.30762e-06,1.30762e-06,132569,0.041056,0.0996647,56521.5,0.0434976,0.125896,2.80743,0.00313124,0.00313124,133151,0.484986,58120.4,0.225462,0,85,85
0.123035,0.00114914,475629,475634,901.075,452.893,0.0685908,6.3199e+07,0,99922,0,0,766071,2.70385e+06,0.123035,8.1996,1.22831e-06,1.22831e-06,103006,0.0228015,0.0875934,48093.6,0.04206,0.123014,2.80911,0.00248342,0.00248342,102611,0.396411,48336.3,0.186626,0,86,86
0.120412,0.000956132,479365,479369,901.076,452.894,0.0685998,6.3606e+07,0,99936,0,0,766062,2.70383e+06,0.120412,8.19699,1.14701e-06,1.14701e-06,101293,0.0198968,0.0816534,45766.4,0.0401608,0.120393,2.81062,0.00244423,0.00244423,101087,0.448382,45811.3,0.188343,0,87,87
0.118046,0.000697184,482650,482655,901.077,452.895,0.0686067,6.39576e+07,0,99946.7,0,0,766055,2.70382e+06,0.118046,8.19463,1.08061e-06,1.08061e-06,85668.1,0.0133914,0.0738382,45367.1,0.0386196,0.11803,2.81208,0.0023187,0.0023187,85546.8,0.335015,45378.8,0.191722,0,88,88
0.11591,0.000679313,485582,485585,901.078,452.896,0.0686123,6.42663e+07,0,99955.4,0,0,766048,2.70382e+06,0.11591,8.1925,1.03109e-06,1.03109e-06,88671.3,0.014431,0.0733167,45666,0.0375912,0.115896,2.81351,0.00228258,0.00228258,88634.1,0.38231,45679.4,0.190323,0,89,89
0.114001,0.000663267,488151,488154,901.079,452.897,0.0686167,6.45346e+07,0,99962.5,0,0,766043,2.70381e+06,0.114001,8.1906,9.81881e-07,9.81881e-07,81378.7,0.0145011,0.0672168,45750.2,0.0364611,0.113989,2.81478,0.00219024,0.00219024,81368.4,0.365092,45752.3,0.195689,0,90,90
0.1123,0.000685131,490420,490423,901.08,452.897,0.0686205,6.47728e+07,0,99968.4,0,0,766037,2.7038e+06,0.1123,8.1889,9.35457e-07,9.35457e-07,85507.3,0.0163509,0.0681491,45267,0.0352033,0.112289,2.81581,0.00216331,0.00216331,85531.3,0.347919,45255.5,0.19385,0,91,91
0.110799,0.000640656,492395,492398,901.081,452.898,0.0686235,6.49825e+07,0,99973.2,0,0,766033,2.7038e+06,0.110799,8.18741,8.90991e-07,8.90991e-07,81134.2,0.0155627,0.0648775,44291.8,0.0340212,0.11079,2.81656,0.00199634,0.00199634,81137,0.362319,44268.5,0.189809,0,92,92
0.109486,0.000610292,494110,494112,901.082,452.898,0.068626,6.51666e+07,0,99977.2,0,0,766029,2.70379e+06,0.109486,8.1861,8.50359e-07,8.50359e-07,83802.7,0.0156198,0.064891,42912.8,0.0327737,0.109478,2.8171,0.00197972,0.00197972,83807,0.355884,42882.2,0.187229,0,93,93
0.108355,0.000501011,495577,495579,901.082,452.899,0.0686279,6.53254e+07,0,99980.3,0,0,766026,2.70379e+06,0.108355,8.18497,8.15579e-07,8.15579e-07,79772,0.0127467,0.0636117,41370.8,0.0317068,0.108348,2.81749,0.00180493,0.00180493,79754.6,0.338996,41338.7,0.180395,0,94,94
0.107396,0.000478293,496816,496817,901.083,452.899,0.0686294,6.54597e+07,0,99982.8,0,0,766023,2.70378e+06,0.107396,8.18401,7.8993e-07,7.8993e-07,80740.1,0.0127677,0.0637504,39786.2,0.0309215,0.10739,2.81779,0.00177615,0.00177615,80714.4,0.352137,39756.1,0.174807,0,95,95
0.106605,0.000383447,497838,497840,901.083,452.899,0.0686306,6.55709e+07,0,99984.7,0,0,766020,2.70378e+06,0.106605,8.18322,7.74518e-07,7.74518e-07,76880.8,0.010187,0.0635675,38334.7,0.0304694,0.1066,2.81802,0.00163425,0.00163425,76844,0.335723,38309.1,0.170855,0,96,96
0.105976,0.000394624,498655,498656,901.084,452.899,0.0686314,6.566e+07,0,99986.2,0,0,766019,2.70378e+06,0.105976,8.1826,7.67621e-07,7.67621e-07,76897,0.0110676,0.0638661,37052,0.0303577,0.105972,2.81819,0.0016362,0.0016362,76857.1,0.339056,37031.6,0.166936,0,97,97
0.105507,0.000342532,499274,499275,901.084,452.9,0.0686321,6.57286e+07,0,99987.2,0,0,766017,2.70377e+06,0.105507,8.18213,7.67786e-07,7.67786e-07,73918.4,0.00974924,0.0641523,36010.3,0.0304425,0.105504,2.81827,0.00151833,0.00151833,73868.6,0.338634,35985.7,0.165463,0,98,98
0.105193,0.000362084,499699,499700,901.084,452.9,0.0686325,6.5777e+07,0,99988,0,0,766016,2.70377e+06,0.105193,8.18181,6.54245e-07,6.54245e-07,73626.6,0.0107748,0.0637395,28563.7,0.0257056,0.105191,2.81829,0.00130627,0.00130627,73513.9,0.331546,28525,0.136074,0,99,99
0.105035,0.000170226,499932,499932,901.084,452.9,0.0686328,6.58056e+07,0,99988.4,0,0,766015,2.70377e+06,0.105035,8.18166,2.96985e-07,2.96985e-07,17535,0.00510574,0.0255398,10799.8,0.0104652,0.105035,2.81823,0.000508833,0.000508833,17435.6,0.107262,10776.8,0.0534748,0,100,100
