"kappa","mu","mu_max","ObjectId","GlobalElementId","PedigreeElementId"
1.37738e-06,1.37738e-06,30.6899,2,51,51
1.37741e-06,1.37741e-06,30.6899,2,52,52
1.37744e-06,1.37744e-06,30.6899,2,53,53
1.37748e-06,1.37748e-06,30.6899,2,54,54
1.37751e-06,1.37751e-06,30.6899,2,55,55
1.37754e-06,1.37754e-06,30.6899,2,56,56
1.37758e-06,1.37758e-06,30.6899,2,57,57
1.37761e-06,1.37761e-06,30.6899,2,58,58
1.37764e-06,1.37764e-06,30.6899,2,59,59
1.37768e-06,1.37768e-06,30.6899,2,60,60
